Pathway L1	Pathway L2	Pathway L3	S18.K0010A2	S18.K0011C1	S18.K0011C2	S18.K0033C1	S18.K0033C2	S18.K0145B1	S18.K0147C2	S18.K0148A1	S18.K0154C1	S18.K0154C2	S18.K0191C1	S18.K0192B2	S18.K0192C1	S18.K0195C1
Genetic Information Processing	Translation	 mRNA surveillance pathway [PATH:ko03015]	156.0	7.5	191.16666666666669	14.77777777777778	125.6666666666667	17.66666666666667	27.0	0.0	62.5833333333333	51.0	170.5	229.416666666667	85.5	16.0
Genetic Information Processing	Folding, sorting and degradation	 RNA degradation [PATH:ko03018]	9464.317604617605	13899.741414141405	7461.948593073591	10275.554978354976	8187.9837301587295	11017.11352813853	5359.61337181337	11539.2433982684	15164.579960317451	16263.221176046176	18550.25999278499	18722.629112554114	18408.376911976913	13901.801112221108
Genetic Information Processing	Transcription	 RNA polymerase [PATH:ko03020]	2953.752507215007	3693.359271284272	2617.70018037518	2573.2727092352097	2487.8087301587298	2777.5516233766234	1409.8760882635897	3180.844787157288	4216.626443001442	4318.932323232332	5156.063690476194	5478.784632034623	4868.1165945165985	3650.47984959485
Genetic Information Processing	Transcription	 Basal transcription factors [PATH:ko03022]	651.7916666666666	132.761507936508	805.0388888888889	136.73333333333335	512.7559523809524	111.59484126984123	144.56150793650798	35.38257575757578	324.85059523809525	302.7916666666667	749.9694444444444	949.3664682539682	401.26666666666665	177.52976190476159
Genetic Information Processing	Replication and repair	 DNA replication [PATH:ko03030]	9857.383315295816	16284.578174603164	8046.232142857142	10310.546302308801	7854.07380952381	10337.944047619048	5427.974056036554	14844.59666305917	17783.30952380951	18804.2906926407	18312.706295093783	18282.333351370835	17319.862500000025	15472.911952769451
Genetic Information Processing	Folding, sorting and degradation	 Proteasome [PATH:ko03050]	450.40416666666624	244.3083333333333	581.283333333333	224.0124999999999	370.1476190476196	185.9345238095238	201.60416666666669	59.662499999999994	338.0	350.1888888888897	598.7791666666667	699.477777777778	345.78571428571337	317.1996031746029
Genetic Information Processing	Folding, sorting and degradation	 Protein export [PATH:ko03060]	10549.105086580086	16325.2608946609	8389.586435786434	11296.534163059161	8972.907142857139	11943.527922077921	5770.029473304476	14487.421320346317	17928.40097402597	18600.564105339115	20213.033730158717	20430.343885281374	20167.171338383843	15768.729331224336
Environmental Information Processing	Membrane transport	 Bacterial secretion system [PATH:ko03070]	18687.35165945165	37805.97027417029	12307.187644300142	16968.167243867243	13545.846428571425	19271.638401875916	8541.938654401154	47226.63059163057	46029.561652236654	40724.22027417028	32923.7481060606	31641.35452741702	29745.719227994217	32870.81592740593
Organismal Systems	Endocrine system	 PPAR signaling pathway [PATH:ko03320]	3910.2221320346353	7297.476443001443	3079.5150974026005	4428.36621572872	3084.7341269841245	4642.610082972582	2377.46194083694	6560.6359126984125	7802.025144300132	7709.635028860022	7647.202741702735	7234.080014430008	8465.969318181818	6942.126418581415
Genetic Information Processing	Replication and repair	 Base excision repair [PATH:ko03410]	8926.836309523807	14256.187481962486	7148.490007215007	9559.219354256853	7002.471428571428	9188.870779220779	4951.131439393939	12895.533892496393	15707.184397546918	16272.078643578647	17033.72797619047	16336.451533189034	16673.423719336213	13561.247964535456
Genetic Information Processing	Replication and repair	 Nucleotide excision repair [PATH:ko03420]	6174.040295815298	9512.329004329002	5092.493001443	6567.086002886008	5018.780952380949	6535.28304473305	3411.0922198172198	7950.243795093801	10211.39792568543	11022.778860028853	11767.589610389605	11567.776497113999	11399.700775613264	9224.332646797637
Genetic Information Processing	Replication and repair	 Mismatch repair [PATH:ko03430]	10370.82050865801	17522.081277056277	8011.920346320345	11608.800667388166	8582.793253968255	11844.105339105341	5930.373526936028	15490.66087662339	18743.68407287156	20019.456998556998	20206.956186868665	20086.280681818167	19656.080194805203	16872.985737873238
Genetic Information Processing	Replication and repair	 Homologous recombination [PATH:ko03440]	11567.525667388165	20863.094155844152	8796.948051948053	13540.2849025974	9480.13253968254	13802.182070707073	7062.336946849446	19128.30690836942	22403.736598124087	23667.55588023088	22860.016576479065	22442.212968975447	22626.545977633494	20012.010063270067
Genetic Information Processing	Replication and repair	 Non-homologous end-joining [PATH:ko03450]	2360.822132034632	1748.424675324676	2026.259812409815	2181.857557720053	2431.366666666665	2629.03474025974	1081.8119949494949	695.903409090909	1893.048412698416	1939.234523809525	4537.21895743146	4992.01031746032	4727.99678932178	2235.091749639252
Genetic Information Processing	Replication and repair	 Fanconi anemia pathway [PATH:ko03460]	312.0	14.0	381.0	26.0	247.0	34.0	47.0	0.0	124.0	102.0	340.0	453.5	168.0	32.5
Environmental Information Processing	Signal transduction	 MAPK signaling pathway [PATH:ko04010]	0.0	21.5	0.0	1.0	0.0	2.0	0.5	0.5	2.33333333333333	44.0	2.0	0.0	2.0	6.0
Environmental Information Processing	Signal transduction	 MAPK signaling pathway - yeast [PATH:ko04011]	910.95955988456	2387.37828282828	495.064718614719	827.757106782107	476.289682539683	736.170562770563	425.593650793651	3632.58051948052	3181.17483766234	2520.3961038961	1484.04747474747	1188.99684343434	1149.64042207792	1939.51457098457
Environmental Information Processing	Signal transduction	 MAPK signaling pathway - fly [PATH:ko04013]	729.408315295815	1096.33059163059	593.48823953824	803.175667388167	587.7428571428574	836.993759018759	432.784601972102	876.648647186147	1144.67557720058	1281.61948051948	1407.14428210678	1379.80283189033	1409.1755772005822	1128.34934065934
Environmental Information Processing	Signal transduction	 Ras signaling pathway [PATH:ko04014]	0.569444444444444	6.00277777777778	4.33333333333333	2.18333333333333	0.366666666666667	2.33333333333333	0.125	0.433333333333333	9.54444444444444	8.66666666666667	1.208333333333333	1.99166666666667	2.0	3.02420634920635
Environmental Information Processing	Signal transduction	 Rap1 signaling pathway [PATH:ko04015]	0.5	0.0	2.5	0.5	0.0833333333333333	1.0	0.0	0.0	1.0	0.0	1.5	1.5	1.7222222222222219	1.0
Environmental Information Processing	Signal transduction	 MAPK signaling pathway - plant [PATH:ko04016]	2621.2030663780624	4671.8772366522335	1894.9990259740257	2600.28434343434	2006.1444444444453	2502.5039321789345	1329.728246753247	5367.783369408369	5590.261345598854	5128.209668109663	4721.28113275613	4596.495652958154	4173.2580086580065	4189.22092796093
Environmental Information Processing	Signal transduction	 Calcium signaling pathway [PATH:ko04020]	181.0	8.125	138.5	129.0	240.25	214.5	57.3571428571429	5.28571428571429	75.2142857142857	20.3214285714286	349.571428571429	449.375	301.571428571429	54.2857142857143
Environmental Information Processing	Signal transduction	 cGMP - PKG signaling pathway [PATH:ko04022]	0.125	0.0	0.0	0.25	0.0	1.5	0.125	0.0	0.0	0.0	0.25	0.375	0.0	0.208333333333333
Environmental Information Processing	Signal transduction	 cAMP signaling pathway [PATH:ko04024]	36.64027777777774	119.54563492063478	49.95555555555553	90.99861111111113	17.16031746031747	41.08928571428573	24.6125	36.77083333333333	96.85555555555554	132.98055555555567	82.59305555555552	48.36249999999997	57.3785714285714	117.87896825396868
Organismal Systems	Immune system	 Chemokine signaling pathway [PATH:ko04062]	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Environmental Information Processing	Signal transduction	 NF-kappa B signaling pathway [PATH:ko04064]	0.666666666666667	1.33333333333333	0.0	2.5	0.166666666666667	2.16666666666667	0.0	0.333333333333333	0.166666666666667	1.0	1.33333333333333	1.91666666666667	1.33333333333333	0.821428571428571
Environmental Information Processing	Signal transduction	 HIF-1 signaling pathway [PATH:ko04066]	2572.353373015873	4092.902128427124	2333.317640692641	3432.62509018759	1983.24246031746	3062.1559884559892	2322.706920394421	2344.3758116883164	3983.2896103896037	4927.35573593074	5496.15643939394	4919.4782828282805	6892.45131673881	4485.453796481301
Environmental Information Processing	Signal transduction	 FoxO signaling pathway [PATH:ko04068]	2086.2587481962473	4181.257287157283	1408.6470057720067	2067.756186868687	1420.4765873015879	2063.3226551226553	1080.8754749879756	5229.073611111111	5140.575216450221	4525.860028860025	3734.498502885996	3378.991143578639	3383.700523088026	3651.184467199466
Environmental Information Processing	Signal transduction	 Phosphatidylinositol signaling system [PATH:ko04070]	1723.482215007215	3129.0704184704196	1376.063816738817	2072.690223665223	1438.7055555555548	2262.996969696973	1130.8919071669084	2612.003787878788	3233.5552489177417	3588.7020562770513	3383.6742063492047	3383.741847041848	3487.060425685425	3195.7044377844395
Environmental Information Processing	Signal transduction	 Sphingolipid signaling pathway [PATH:ko04071]	39.23611111111114	73.37777777777778	27.30555555555556	36.97500000000003	14.797222222222217	18.33333333333333	19.20833333333334	11.016666666666662	79.04444444444444	138.22222222222229	101.44444444444443	53.634722222222265	52.25	52.45476190476195
Environmental Information Processing	Signal transduction	 Phospholipase D signaling pathway [PATH:ko04072]	201.90833333333345	609.9273809523808	117.42738095238133	220.97619047619034	159.17539682539666	289.80357142857133	101.177777777778	785.1861471861473	723.9150793650795	692.4452380952376	332.5322510822513	372.01686507936466	275.234325396825	524.4675793650794
Environmental Information Processing	Signaling molecules and interaction	 Neuroactive ligand-receptor interaction [PATH:ko04080]	274.204797979798	437.5425324675327	264.291161616162	386.679545454545	202.61706349206358	327.56926406926374	177.798484848485	102.468398268398	322.253751803752	584.323015873016	563.3575757575757	547.150559163059	466.62496392496405	423.724733044733
Cellular Processes	Cell growth and death	 Cell cycle [PATH:ko04110]	78.0	3.5	95.5	7.0	62.5	9.0	12.5	0.0	31.0	25.5	85.0	114.5	42.5	8.0
Cellular Processes	Cell growth and death	 Cell cycle - yeast [PATH:ko04111]	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cellular Processes	Cell growth and death	 Cell cycle - Caulobacter [PATH:ko04112]	9263.326857864356	14955.342965367963	7366.130194805196	10880.932918470418	7939.52142857143	12171.478102453115	5347.534541847042	11827.910768398271	15743.070472582971	16863.780952380945	18618.81206709957	18370.38437950937	19798.124747474743	15469.50356060607
Cellular Processes	Cell growth and death	 Meiosis - yeast [PATH:ko04113]	1812.56617965368	1397.2033910533933	1672.2615800865833	1405.6285173160143	1700.8119047619	2056.076443001447	785.786129148629	854.3538419913416	1884.05966810967	1770.0444444444468	3143.6055375180376	3485.7504870129856	3602.8983044733045	1860.70673881674
Cellular Processes	Cell growth and death	 Oocyte meiosis [PATH:ko04114]	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
Cellular Processes	Cell growth and death	 p53 signaling pathway [PATH:ko04115]	933.02031024531	1906.70054112554	745.45652958153	1097.16147186147	705.215476190476	1250.96868686869	510.335858585859	1596.24076479076	1937.39044011544	2060.31031746032	1722.8693001443	1702.3281024531	1964.61044372294	1829.50172799423
Genetic Information Processing	Folding, sorting and degradation	 Ubiquitin mediated proteolysis [PATH:ko04120]	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Genetic Information Processing	Folding, sorting and degradation	 Sulfur relay system [PATH:ko04122]	7645.577849927847	10837.026984126984	6400.645634920636	7395.449675324675	6414.940079365076	7758.120634920641	3903.7078523328505	9427.236291486292	12062.965223665224	12236.6126984127	13906.873268398282	14225.260984848479	13357.866865079377	10941.414797979796
Cellular Processes	Transport and catabolism	 Mitophagy - animal [PATH:ko04137]	0.75	0.25	0.75	1.25	0.0	0.5	0.0	0.25	0.5	0.0	2.0	1.5	2.5	0.5
Cellular Processes	Transport and catabolism	 Autophagy - yeast [PATH:ko04138]	423.75303030303	428.877777777778	396.613888888889	480.131060606061	441.727777777778	524.628174603175	239.92445887445902	131.951370851371	373.385624098124	531.08455988456	841.810317460317	919.6305555555554	682.0130952380949	462.69333000333
Cellular Processes	Transport and catabolism	 Autophagy - animal [PATH:ko04140]	78.0	3.5	95.5	7.0	62.5	8.5	12.5	0.0	31.0	25.5	85.0	114.5	42.5	8.0
Genetic Information Processing	Folding, sorting and degradation	 Protein processing in endoplasmic reticulum [PATH:ko04141]	2761.165061327557	2179.7778138528133	2674.79200937951	1742.5491522366515	2401.4829365079395	1958.6983225108202	1024.9655242905246	1687.9697150072147	2783.472077922078	2870.139718614716	4415.689502164501	5046.617388167387	3447.0178391053414	2135.563625818628
Cellular Processes	Transport and catabolism	 Lysosome [PATH:ko04142]	759.4121212121216	1666.502417027416	691.2219696969693	1439.6967171717176	586.8896825396823	1139.5183621933622	743.8603535353551	624.0258658008651	1171.9625901875895	2332.6238095238086	1991.3813131313116	1606.4872835497836	2194.5972041847035	1596.9876046176041
Cellular Processes	Transport and catabolism	 Endocytosis [PATH:ko04144]	0.569444444444444	6.00277777777778	4.33333333333333	2.18333333333333	0.366666666666667	2.53333333333333	0.125	0.433333333333333	9.54444444444444	8.66666666666667	0.708333333333333	1.99166666666667	1.5	3.02420634920635
Cellular Processes	Transport and catabolism	 Phagosome [PATH:ko04145]	156.5	7.0	193.5	14.5	125.0	18.0	22.0	0.0	63.0	51.0	171.5	230.5	84.5	17.0
Cellular Processes	Transport and catabolism	 Peroxisome [PATH:ko04146]	6146.781583694087	11648.090223665213	4626.022005772009	6468.256511544014	4659.905555555554	6740.698448773454	3509.258014670513	12311.203878066382	13451.319264069265	12519.691125541114	11407.550667388157	10887.63567821067	11672.40885642136	10798.789930347428
Environmental Information Processing	Signal transduction	 mTOR signaling pathway [PATH:ko04150]	78.0	3.5	95.5	7.0	62.5	8.5	12.5	0.0	31.0	25.5	85.0	114.5	42.5	8.5
Environmental Information Processing	Signal transduction	 PI3K-Akt signaling pathway [PATH:ko04151]	764.1923160173156	1395.3821789321798	569.5211760461756	714.2761183261186	586.2587301587301	805.9628066378065	379.98903318903365	1471.0636724386716	1596.7382936507943	1533.793650793651	1375.5276334776338	1352.62601010101	1245.789664502165	1178.4029978354981
Environmental Information Processing	Signal transduction	 AMPK signaling pathway [PATH:ko04152]	1643.0979797979787	2745.074278499279	1240.5975108225107	1719.2086580086586	1295.92619047619	1737.9537878787871	868.4380711880709	2575.2607864357865	3013.2248376623343	3152.690909090906	3142.8962481962426	3039.2724206349194	2982.659686147183	2427.189884837385
Cellular Processes	Cell growth and death	 Apoptosis [PATH:ko04210]	1347.089592352092	2508.04264069264	1051.136435786436	1424.258495670994	1032.60992063492	1548.26601731602	666.11047979798	2320.867370129865	2699.560245310245	2830.4841630591663	2392.397637085137	2433.639195526693	2450.719354256851	2313.793358585861
Organismal Systems	Aging	 Longevity regulating pathway - mammal [PATH:ko04211]	1640.367875180375	3483.70887445887	1088.552958152959	1630.9327741702741	1063.949206349207	1573.164321789322	858.378252765753	4509.229166666667	4325.85041486292	3802.01558441558	2891.1917568542503	2568.79967532467	2558.59377705628	3067.86391164391
Organismal Systems	Aging	 Longevity regulating pathway - worm [PATH:ko04212]	4585.563203463203	8617.340367965357	3410.1801226551243	5052.537806637808	3289.998015873016	5014.76951659452	2719.854966329966	8769.701334776331	9838.641450216446	9701.202994227986	8756.81735209235	8023.964466089457	8583.716522366523	7960.069010156505
Organismal Systems	Aging	 Longevity regulating pathway - multiple species [PATH:ko04213]	4491.494985569986	6645.441305916304	3528.235858585862	4142.931024531021	3599.847222222218	4822.129076479081	2228.317364117364	7054.4968253968245	8173.219642857145	7472.788600288595	8066.024458874455	8032.179996392491	8180.292243867244	6492.138035575535
Cellular Processes	Cell growth and death	 Apoptosis - fly [PATH:ko04214]	1497.198196248196	3200.200649350648	1204.2970418470431	1839.785064935063	1126.105555555555	1956.109884559887	867.233706108707	2489.147150072145	3096.528318903319	3532.713924963928	2851.175649350649	2789.614357864355	3020.421897546894	3014.286284548786
Cellular Processes	Cell growth and death	 Apoptosis - multiple species [PATH:ko04215]	933.02031024531	1906.70054112554	745.45652958153	1097.16147186147	705.215476190476	1250.96868686869	510.335858585859	1596.24076479076	1937.39044011544	2060.31031746032	1722.8693001443	1702.3281024531	1964.61044372294	1829.50172799423
Cellular Processes	Cell growth and death	 Ferroptosis [PATH:ko04216]	1683.6611111111151	2915.1183621933624	1335.6716630591663	1871.215223665227	1319.7742063492033	1834.0679834054881	1020.8401575276571	2828.405411255415	3373.4357142857093	3235.9576479076513	3200.680573593073	3073.3260822510797	3589.651334776334	2941.633904151404
Cellular Processes	Cell growth and death	 Necroptosis [PATH:ko04217]	3371.342243867246	4778.201406926404	2741.352453102456	3295.171212121209	2849.1841269841234	3856.193109668106	1745.921536796537	4371.356096681099	5496.138690476193	5631.47748917749	6383.135497835501	6324.743849206342	6417.4238997114	4982.27546953047
Organismal Systems	Circulatory system	 Cardiac muscle contraction [PATH:ko04260]	781.6670995670991	1925.8889610389622	532.6677489177492	762.883116883116	555.911904761904	867.208946608946	350.21515151515155	2089.131493506494	2043.829545454546	1960.597619047619	1384.21341991342	1397.65036075036	1123.467225829726	1614.6363600288603
Organismal Systems	Circulatory system	 Adrenergic signaling in cardiomyocytes [PATH:ko04261]	0.125	0.0	0.0	0.25	0.0	1.5	0.125	0.0	0.0	0.0	0.25	0.375	0.0	0.208333333333333
Environmental Information Processing	Signal transduction	 Wnt signaling pathway [PATH:ko04310]	0.0	0.625	0.375	0.375	0.25	0.625	0.125	0.0	1.0	0.0	1.25	0.25	1.125	1.125
Organismal Systems	Development	 Dorso-ventral axis formation [PATH:ko04320]	0.666666666666667	0.0	1.66666666666667	2.33333333333333	1.33333333333333	6.16666666666667	0.0	0.0	1.61111111111111	1.33333333333333	3.5	6.94444444444444	4.66666666666667	1.33333333333333
Environmental Information Processing	Signal transduction	 Notch signaling pathway [PATH:ko04330]	0.666666666666667	0.625	2.04166666666667	2.70833333333333	1.58333333333333	6.79166666666667	0.125	0.0	2.61111111111111	1.33333333333333	4.75	7.19444444444444	5.79166666666667	2.45833333333333
Environmental Information Processing	Signal transduction	 VEGF signaling pathway [PATH:ko04370]	0.666666666666667	1.33333333333333	0.0	2.5	0.166666666666667	2.16666666666667	0.0	0.333333333333333	0.166666666666667	1.0	1.33333333333333	1.91666666666667	1.33333333333333	0.821428571428571
Environmental Information Processing	Signal transduction	 Apelin signaling pathway [PATH:ko04371]	78.525	4.133333333333333	96.19166666666666	7.1	64.35833333333333	13.025	12.8	0.0	32.46666666666667	26.15	85.825	117.325	45.60833333333333	9.29166666666667
Organismal Systems	Development	 Osteoclast differentiation [PATH:ko04380]	3.54166666666667	44.625	8.625	11.1805555555556	2.875	28.0559523809524	2.0	19.3333333333333	19.6388888888889	69.2916666666667	12.7083333333333	14.6666666666667	39.875	37.9444444444444
Environmental Information Processing	Signal transduction	 Hippo signaling pathway [PATH:ko04390]	0.5	0.0	2.5	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.5	1.5	1.5	1.0
Environmental Information Processing	Signal transduction	 Hippo signaling pathway -fly [PATH:ko04391]	0.5	0.0	2.5	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.5	1.5	1.5	1.0
Cellular Processes	Cellular community - eukaryotes	 Focal adhesion [PATH:ko04510]	2.72916666666667	4.91666666666667	5.29166666666667	7.35416666666667	0.738095238095238	3.70833333333333	4.8125	0.6875	5.89583333333333	2.0	3.72916666666667	5.5625	5.01190476190476	7.95833333333333
Environmental Information Processing	Signaling molecules and interaction	 ECM-receptor interaction [PATH:ko04512]	2.22916666666667	4.91666666666667	2.79166666666667	6.85416666666667	0.738095238095238	2.70833333333333	4.8125	0.6875	4.89583333333333	2.0	2.22916666666667	4.0625	3.51190476190476	6.95833333333333
Cellular Processes	Cellular community - eukaryotes	 Adherens junction [PATH:ko04520]	0.5	0.0	2.5	0.5	0.0	1.2	0.0	0.0	1.0	0.0	1.5	1.5	1.5	1.0
Cellular Processes	Cellular community - eukaryotes	 Tight junction [PATH:ko04530]	79.25	3.75	98.75	8.75	62.5	10.2	12.5	0.25	32.5	25.5	88.5	117.5	46.5	10.0
Organismal Systems	Immune system	 Complement and coagulation cascades [PATH:ko04610]	1.025	0.633333333333333	0.691666666666667	0.1	1.85833333333333	4.525	0.3	0.0	1.46666666666667	1.15	1.325	3.575	3.10833333333333	1.29166666666667
Organismal Systems	Immune system	 Platelet activation [PATH:ko04611]	3.47916666666667	7.083333333333339	6.29166666666667	11.9375	0.738095238095238	6.54166666666666	21.5625	0.9375	7.479166666666661	3.41666666666667	6.0625	7.0625	7.84523809523809	10.45833333333333
Organismal Systems	Immune system	 Antigen processing and presentation [PATH:ko04612]	254.738943001443	688.6670995671	162.191017316017	273.348538961039	174.632142857143	341.59613997114	145.679310966811	744.115061327561	757.395436507937	782.338095238095	485.769498556999	447.740097402597	402.559902597403	585.874108946609
Organismal Systems	Endocrine system	 Renin-angiotensin system [PATH:ko04614]	1007.404184704184	1055.6794011544014	739.0068903318908	837.7475108225101	938.0246031746029	1105.165981240982	436.3797979797977	1343.0381673881684	1581.2401695526703	1310.3055555555527	2025.0829004328994	2092.583116883119	2053.1692279942245	1080.2215728715728
Organismal Systems	Immune system	 NOD-like receptor signaling pathway [PATH:ko04621]	2620.01700937951	4388.287445887451	1985.2136724386748	2365.6819444444413	1959.3115079365077	2537.964321789318	1326.9395202020198	5248.346735209236	5514.804383116876	5193.548917748919	4652.496410533912	4539.82503607504	4292.18167388167	4029.8528396603324
Organismal Systems	Immune system	 RIG-I-like receptor signaling pathway [PATH:ko04622]	22.2666666666667	29.2047619047619	13.7333333333333	45.2583333333333	7.68452380952381	17.6833333333333	18.6833333333333	6.475	23.640873015873	43.8845238095238	55.6055555555556	42.5912698412698	38.3825396825397	34.4364468864469
Organismal Systems	Immune system	 Cytosolic DNA-sensing pathway [PATH:ko04623]	78.0	3.5	95.5	7.0	62.5	8.5	12.5	0.0	31.0	25.5	85.0	114.5	42.5	8.0
Organismal Systems	Immune system	 C-type lectin receptor signaling pathway [PATH:ko04625]	0.666666666666667	1.33333333333333	0.0	2.5	0.166666666666667	2.16666666666667	0.0	0.333333333333333	0.166666666666667	1.0	1.33333333333333	1.91666666666667	1.33333333333333	0.821428571428571
Organismal Systems	Environmental adaptation	 Plant-pathogen interaction [PATH:ko04626]	2583.7261363636376	5427.231998557	1705.1839466089461	2579.136273448774	1847.41507936508	2879.1642496392446	1395.2762806637807	6984.976172438671	6782.012283549776	6235.332215007213	4769.392189754686	4430.0404581529565	4595.496103896105	4969.307262459756
Organismal Systems	Immune system	 Hematopoietic cell lineage [PATH:ko04640]	0.0	0.5	0.0	0.5	0.333333333333333	3.83333333333333	0.0	0.0	0.5	0.0	0.0	1.41666666666667	0.5	0.571428571428571
Organismal Systems	Immune system	 IL-17 signaling pathway [PATH:ko04657]	255.40560966810966	690.0004329004333	162.191017316017	275.848538961039	174.79880952380967	343.7628066378067	145.679310966811	744.4483946608943	757.5621031746036	783.338095238095	487.1028318903323	449.65676406926366	403.8932359307363	586.6955375180376
Organismal Systems	Immune system	 Th1 and Th2 cell differentiation [PATH:ko04658]	0.666666666666667	0.0	1.66666666666667	2.33333333333333	1.33333333333333	6.16666666666667	0.0	0.0	1.61111111111111	1.33333333333333	3.5	6.94444444444444	4.66666666666667	1.33333333333333
Organismal Systems	Immune system	 Th17 cell differentiation [PATH:ko04659]	254.738943001443	688.6670995671	162.191017316017	273.348538961039	174.632142857143	341.59613997114	145.679310966811	744.115061327561	757.395436507937	782.338095238095	485.769498556999	447.740097402597	402.559902597403	585.874108946609
Organismal Systems	Immune system	 Fc epsilon RI signaling pathway [PATH:ko04664]	4.33333333333333	1.0	2.11111111111111	2.33333333333333	0.611111111111111	0.5	1.33333333333333	1.0	6.97222222222222	6.0	8.77777777777778	4.11111111111111	3.0	1.44444444444444
Organismal Systems	Immune system	 Fc gamma R-mediated phagocytosis [PATH:ko04666]	0.569444444444444	6.00277777777778	4.33333333333333	2.18333333333333	0.366666666666667	2.53333333333333	0.125	0.433333333333333	9.54444444444444	8.66666666666667	0.708333333333333	1.99166666666667	1.5	3.02420634920635
Environmental Information Processing	Signal transduction	 TNF signaling pathway [PATH:ko04668]	1.416666666666667	1.58333333333333	0.75	3.75	0.166666666666667	2.66666666666667	0.0	0.583333333333333	0.666666666666667	1.0	3.33333333333333	3.41666666666667	3.83333333333333	1.321428571428571
Organismal Systems	Immune system	 Leukocyte transendothelial migration [PATH:ko04670]	0.5	0.0	2.5	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.5	1.5	1.5	1.0
Organismal Systems	Environmental adaptation	 Thermogenesis [PATH:ko04714]	3435.804058441562	6287.616883116885	2666.6661435786473	3428.710371572874	2664.426587301584	3654.9802128427173	1816.0487734487726	6346.462283549788	7063.802362914857	6793.9802669552755	6243.11695526696	6226.321103896107	6278.633026695526	5872.328777888777
Organismal Systems	Nervous system	 Long-term potentiation [PATH:ko04720]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
Organismal Systems	Nervous system	 Synaptic vesicle cycle [PATH:ko04721]	0.2	0.3	0.3	0.0	1.2	5.225	0.3	0.0	0.5	0.3	0.6	1.38333333333333	2.3	0.5
Organismal Systems	Nervous system	 Neurotrophin signaling pathway [PATH:ko04722]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
Organismal Systems	Nervous system	 Retrograde endocannabinoid signaling [PATH:ko04723]	3.333333333333337	1.33333333333333	5.16666666666667	5.33333333333333	2.499999999999997	11.58333333333334	0.0	0.333333333333333	3.444444444444447	2.83333333333333	9.58333333333333	13.77777777777778	10.0	4.6547619047619015
Organismal Systems	Nervous system	 Glutamatergic synapse [PATH:ko04724]	1928.8407828282843	2841.0331168831135	1568.4094516594555	1949.5435966810933	1592.4269841269795	2180.3545093795065	997.015458152958	2567.1448593073615	3188.4981421356442	3133.1211038961055	3571.5348304473296	3443.7329184704167	3732.48006854257	3003.538644133644
Organismal Systems	Nervous system	 Cholinergic synapse [PATH:ko04725]	0.0909090909090909	0.0	0.0	0.0909090909090909	0.166666666666667	0.0	0.181818181818182	0.0	0.0909090909090909	0.0	0.454545454545455	0.0909090909090909	1.0	0.0
Organismal Systems	Nervous system	 Serotonergic synapse [PATH:ko04726]	673.022619047619	693.1523809523804	502.4444444444444	605.9928571428571	614.0865079365076	767.4726190476192	341.086243386243	848.418253968254	1005.5392857142854	907.8742063492067	1363.4314574314544	1328.0664682539712	1468.1702380952393	749.7555555555558
Organismal Systems	Nervous system	 GABAergic synapse [PATH:ko04727]	2035.4164141414153	3143.87478354978	1629.5427849927887	2028.5581168831136	1625.0642857142811	2261.1636363636335	1071.5319985569984	3155.4018037518063	3668.3251623376646	3482.6572150072166	3736.7074314574297	3543.6738275613257	3925.4427669552683	3245.777731435231
Organismal Systems	Nervous system	 Dopaminergic synapse [PATH:ko04728]	669.022619047619	674.3190476190471	501.3333333333333	600.6595238095238	613.8087301587299	772.8059523809526	339.25291005290967	846.5849206349206	997.0670634920632	857.8742063492067	1355.48701298701	1324.7886904761933	1465.836904761906	746.5849206349209
Organismal Systems	Sensory system	 Phototransduction - fly [PATH:ko04745]	0.5	0.0	2.5	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.5	1.5	1.5	1.0
Cellular Processes	Cell motility	 Regulation of actin cytoskeleton [PATH:ko04810]	0.5	0.0	2.5	0.5	0.0833333333333333	1.2	0.0	0.0	1.0	0.0	1.5	1.5	1.7222222222222219	1.0
Organismal Systems	Endocrine system	 Insulin signaling pathway [PATH:ko04910]	1761.6378427128427	1877.0869769119781	1355.6514790764784	1695.5782467532463	1771.525	2205.122438672438	800.3249518999515	1632.6744227994225	2260.5675324675326	2198.0671356421362	3463.4355339105377	3761.166702741699	3289.780717893216	1957.1842069042073
Organismal Systems	Endocrine system	 Insulin secretion [PATH:ko04911]	0.125	0.0	0.0	0.25	0.0	1.5	0.125	0.0	0.0	0.0	0.25	0.375	0.0	0.208333333333333
